Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
garmin-instinct-2x-solar-tactical-a04600-smartwatch-black-strap-free-size,"GARMIN Instinct 2X, Solar, Tactical (A04600) Smartwatch - Black Strap, Free Size","<a href=""https://www.flipkart.com/garmin-instinct-2x-solar-tactical-a04600-smartwatch/p/itmf011de4200cc6?pid=SMWHA25EGRBGHWYZ&amp;lid=LSTSMWHA25EGRBGHWYZXK12DE&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_40&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWHA25EGRBGHWYZ.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,58990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah8ey9qjhgszfq.jpg?v=1757149652,1,"",false,,,,kg,,,active
garmin-venu-3-gps-a04543-smartwatch-black-strap-free-size,"GARMIN Venu 3, Gps, (A04543) Smartwatch - Black Strap, Free Size","<a href=""https://www.flipkart.com/garmin-venu-3-gps-a04543-smartwatch/p/itmbecb4a5f80c8b?pid=SMWHEAYQTGCKSFWC&amp;lid=LSTSMWHEAYQTGCKSFWCUEFQUP&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_39&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWHEAYQTGCKSFWC.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,52990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/45-010-02784-51-android-ios-garmin-yes-original-imahebavtpwmmqga.jpg?v=1757149651,1,"",false,,,,kg,,,active
garmin-fenix-8-saph-solar-47-mm-a04806-smartwatch-grey-strap-free-size,"GARMIN Fenix 8 Saph Solar (47 mm). (A04806) Smartwatch - Grey Strap, Free Size","<a href=""https://www.flipkart.com/garmin-fenix-8-saph-solar-47-mm-a04806-smartwatch/p/itm87ecc22e407cf?pid=SMWHA25EFP4JBFPV&amp;lid=LSTSMWHA25EFP4JBFPVAXCPOR&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_38&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWHA25EFP4JBFPV.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,133990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah8ey9hh3ngkjs.jpg?v=1757149651,1,"",false,,,,kg,,,active
garmin-instinct-3-50mm-solar-black-bezel-with-charcoal-black-strap-free-size,"GARMIN Instinct 3,50Mm,Solar,Black Bezel With Charcoal ... - Black Strap, Free Size","<a href=""https://www.flipkart.com/garmin-instinct-3-50mm-solar-black-bezel-charcoal-band-a04883-smartwatch/p/itm4f42e19348a5c?pid=SMWHEAYQVPBGTZGG&amp;lid=LSTSMWHEAYQVPBGTZGG7HL5SJ&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_37&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWHEAYQVPBGTZGG.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,52990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imahegh3pjxk3gmw.jpg?v=1757149649,1,"",false,,,,kg,,,active
apple-watch-series-9-gps-45mm-aluminium-case-with-sport-midnight-strap-free-size,"Apple Watch Series 9 GPS 45mm Aluminium Case with Sport... - Midnight Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-series-9-gps-45mm-aluminium-case-sport-band-s-m/p/itm73c98221ecacf?pid=SMWGTC2YHGBG5WZ4&amp;lid=LSTSMWGTC2YHGBG5WZ4JKLN1A&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_36&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWGTC2YHGBG5WZ4.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,42999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imagte4syszvbmt2.jpg?v=1757149647,1,"",false,,,,kg,,,active
garmin-forerunner-165-music-black-a0714-smartwatch-black-gray-strap-free-size,"GARMIN Forerunner 165 Music, Black (A0714) Smartwatch - Black & Gray Strap, Free Size","<a href=""https://www.flipkart.com/garmin-forerunner-165-music-black-a0714-smartwatch/p/itm8cd0436d11c5a?pid=SMWHA25EAYKBYTMN&amp;lid=LSTSMWHA25EAYKBYTMNCLNZP5&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_35&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWHA25EAYKBYTMN.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,30990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah8eyaykfphetn.jpg?v=1757149647,1,"",false,,,,kg,,,active
garmin-instinct-3-50mm-amoled-black-bezel-with-charcoal-black-strap-free-size,"GARMIN Instinct 3,50Mm,Amoled,Black Bezel With Charcoal... - Black Strap, Free Size","<a href=""https://www.flipkart.com/garmin-instinct-3-50mm-amoled-black-bezel-charcoal-band-a05000-smartwatch/p/itm289c57c69896e?pid=SMWHEAYQNQGBRMAP&amp;lid=LSTSMWHEAYQNQGBRMAPNFO1OY&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_34&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWHEAYQNQGBRMAP.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,58990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/50-010-03020-00-android-ios-garmin-yes-original-imahebatqz4c9nyz.jpg?v=1757149645,1,"",false,,,,kg,,,active
google-watch-2-smartwatch-porcelain-active-strap-free-size,"Google Watch 2 Smartwatch - Porcelain Active Strap, Free Size","<a href=""https://www.flipkart.com/google-watch-2-smartwatch/p/itmb31a511a44b2c?pid=SMWGTETTGNUGSXCZ&amp;lid=LSTSMWGTETTGNUGSXCZIWPHIQ&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_33&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWGTETTGNUGSXCZ.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,24990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/41-ga05031-gb-android-google-no-original-imagtf3r96myyajq.jpg?v=1757149644,1,"",false,,,,kg,,,active
apple-watch-series-8-gps-cellular-with-ecg-app-tempe-gold-milanese-strap-regular,"Apple Watch Series 8 GPS + Cellular with ECG app, Tempe... - Gold Milanese Strap, Regular","<a href=""https://www.flipkart.com/apple-watch-series-8-gps-cellular-ecg-app-temperature-sensor-crash-detection/p/itmf25f3dc9bfc13?pid=SMWGHWZ252RQCYWN&amp;lid=LSTSMWGHWZ252RQCYWNC3SWHZ&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_32&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWGHWZ252RQCYWN.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,77999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imaghxgqf8gjvfgf.jpg?v=1757149643,1,"",false,,,,kg,,,active
apple-watch-series-9-gps-45mm-starlight-aluminium-case-starlight-sport-strap-free-size,"Apple Watch Series 9 GPS 45mm Starlight Aluminium Case ... - Starlight Sport Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-series-9-gps-45mm-starlight-aluminium-case-sport-band-s-m/p/itm72cccc8ce108d?pid=SMWGTC25WMKWRBGM&amp;lid=LSTSMWGTC25WMKWRBGMB6AJ3I&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_31&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWGTC25WMKWRBGM.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,41999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imagte4savzhddcs.jpg?v=1757149642,1,"",false,,,,kg,,,active
google-watch-2-smartwatch-hazel-active-strap-free-size,"Google Watch 2 Smartwatch - Hazel Active Strap, Free Size","<a href=""https://www.flipkart.com/google-watch-2-smartwatch/p/itmfb395608b3176?pid=SMWGTETTAZWJ3VUU&amp;lid=LSTSMWGTETTAZWJ3VUUO8DQEV&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_30&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWGTETTAZWJ3VUU.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,24990.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imagxp8tn3vjjdbz.jpg?v=1757149641,1,"",false,,,,kg,,,active
apple-watch-series-9-gps-45mm-silver-aluminium-case-wit-silver-strap-free-size,"Apple Watch Series 9 GPS 45mm Silver Aluminium Case wit... - Silver Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-series-9-gps-45mm-silver-aluminium-case-storm-blue-sport-band-s-m/p/itmec1d7875ef344?pid=SMWGTC2YSPWDPYSH&amp;lid=LSTSMWGTC2YSPWDPYSHKMVNHM&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_29&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWGTC2YSPWDPYSH.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,42999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imagte6zvcbtz7z8.jpg?v=1757149640,1,"",false,,,,kg,,,active
apple-watch-se-2-gps-44mm-2nd-gen-starlight-aluminium-starlight-strap-free-size,"Apple Watch SE 2 GPS 44mm (2nd Gen) Starlight Aluminium... - Starlight Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-se-2-gps-44mm-2nd-gen-starlight-aluminium-sport-band/p/itm6d0fe6bec8d7a?pid=SMWH4JBW7TQ5VPG7&amp;lid=LSTSMWH4JBW7TQ5VPG78YQBHH&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_28&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWH4JBW7TQ5VPG7.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,27900.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah4jmy2dyk957w.jpg?v=1757149639,1,"",false,,,,kg,,,active
apple-watch-series-10-gps-cellular-42mm-jet-black-alu-jet-black-strap-free-size,"Apple Watch Series 10 GPS + Cellular 42mm Jet Black Alu... - Jet Black Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-series-10-gps-cellular-42mm-jet-black-aluminium-sport-band/p/itm186d892337bc4?pid=SMWH4JBWGHNQUZTM&amp;lid=LSTSMWH4JBWGHNQUZTMC18AQO&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_27&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWH4JBWGHNQUZTM.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,56900.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah4jndazb3hcb3.jpg?v=1757149638,1,"",false,,,,kg,,,active
apple-watch-se-2-gps-44mm-2nd-gen-starlight-aluminium-lake-green-strap-free-size,"Apple Watch SE 2 GPS 44mm (2nd Gen) Starlight Aluminium... - Lake Green Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-se-2-gps-44mm-2nd-gen-starlight-aluminium-lake-green-sport-loop/p/itm6486b6e29b8e2?pid=SMWH4JBWEQGN7JUY&amp;lid=LSTSMWH4JBWEQGN7JUYCE5TO3&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_26&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWH4JBWEQGN7JUY.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,27900.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah4jmycugejhcc.jpg?v=1757149636,1,"",false,,,,kg,,,active
apple-watch-series-9-gps-41mm-midnight-aluminium-case-w-midnight-strap-free-size,"Apple Watch Series 9 GPS 41mm Midnight Aluminium Case w... - Midnight Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-series-9-gps-41mm-midnight-aluminium-case-sport-band-s-m/p/itmfff416404ec98?pid=SMWGTC2YZHG6SADU&amp;lid=LSTSMWGTC2YZHG6SADUEWDQPD&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_25&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWGTC2YZHG6SADU.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,39999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imagte6xkwbyutkk.jpg?v=1757149636,1,"",false,,,,kg,,,active
apple-watch-series-10-gps-42mm-rose-gold-aluminium-with-light-blush-strap-free-size,"Apple Watch Series 10 GPS 42mm Rose Gold Aluminium with... - Light Blush Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-series-10-gps-42mm-rose-gold-aluminium-light-blush-sport-band/p/itm0e03b1b595734?pid=SMWH4JBWZ4REHPBQ&amp;lid=LSTSMWH4JBWZ4REHPBQOGM9LP&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_24&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWH4JBWZ4REHPBQ.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,46900.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah4jndcdfv4rra.jpg?v=1757149634,1,"",false,,,,kg,,,active
apple-watch-series-8-41mm-gps-ecg-app-temperature-sen-midnight-strap-regular,"Apple Watch Series 8, 41mm GPS ECG app, Temperature sen... - Midnight Strap, Regular","<a href=""https://www.flipkart.com/apple-watch-series-8-41mm-gps-ecg-app-temperature-sensor-ipx6-fall-crash-detection/p/itm221703eefb6b2?pid=SMWGHWZ2GNZQUZCE&amp;lid=LSTSMWGHWZ2GNZQUZCEBLQNJG&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_23&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWGHWZ2GNZQUZCE.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,37999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imaghxg9cwddrghx.jpg?v=1757149634,1,"",false,,,,kg,,,active
apple-watch-series-10-gps-cellular-46mm-jet-black-alu-jet-black-strap-free-size,"Apple Watch Series 10 GPS + Cellular 46mm Jet Black Alu... - Jet Black Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-series-10-gps-cellular-46mm-jet-black-aluminium-sport-band/p/itm186d892337bc4?pid=SMWH4JBWAZPHY4RD&amp;lid=LSTSMWH4JBWAZPHY4RDZW9LNV&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_22&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWH4JBWAZPHY4RD.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,59900.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah4jndwgy9yfhz.jpg?v=1757149632,1,"",false,,,,kg,,,active
apple-watch-series-10-gps-cellular-46mm-gold-titanium-gold-strap-free-size,"Apple Watch Series 10 GPS + Cellular 46mm Gold Titanium... - Gold Strap, Free Size","<a href=""https://www.flipkart.com/apple-watch-series-10-gps-cellular-46mm-gold-titanium-milanese-loop/p/itm47bb82ae236bf?pid=SMWH4JBWV9PTGSWZ&amp;lid=LSTSMWH4JBWV9PTGSWZUC1CDE&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_19&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWH4JBWV9PTGSWZ.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,89900.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/original-imah4jzhgeesckhs.jpg?v=1757149631,1,"",false,,,,kg,,,active
google-pixel-watch-3-41-mm-amoled-ltpo-display-adva-obsidian-strap-free-size,"Google Pixel Watch 3 (41 mm), AMOLED LTPO display, Adva... - Obsidian Strap, Free Size","<a href=""https://www.flipkart.com/google-pixel-watch-3-41-mm-amoled-ltpo-display-advanced-motion-sensing-smartwatch/p/itmca9c9cf69f5b5?pid=SMWH3GDAEG9EBBDR&amp;lid=LSTSMWH3GDAEG9EBBDRZYD1PW&amp;marketplace=FLIPKART&amp;q=smart+watches&amp;store=ajy%2Fbuh&amp;srno=s_1_18&amp;otracker=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;otracker1=AS_QueryStore_OrganicAutoSuggest_1_5_na_na_na&amp;fm=organic&amp;iid=5fefdd0b-333a-4f41-b328-524ade293b37.SMWH3GDAEG9EBBDR.SEARCH&amp;ppt=None&amp;ppn=None&amp;ssid=mu52u1c4rk0000001757148888873&amp;qH=87968ec020b2016b"">View Product</a>",Various,Apparel & Accessories > Jewelry > Smart Watches,Smart Watch,Smart Watch,true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,39900.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/41-gg3hh-android-google-no-original-imah3wy6fzc7kadz.jpg?v=1757149630,1,"",false,,,,kg,,,active
